               0          3.4702826       0.0021657814       2.7982188       0.0015039446       4.4032348       0.0032358662
              40          5.6873356       0.0040747894       4.8590678       0.0028572523       6.6724543       0.0060095627
              80          4.6623139       0.0043306414       4.1740431       0.0030391261       5.0768354       0.0063776179
             120          2.8260267       0.0032700177       2.6384302       0.0022799293       2.8779141       0.0035026017
             160          1.4744871       0.0023817507       1.3672928       0.0035465428       1.4849824       0.0025743314
             200         0.73238031       0.0015999342      0.62656837       0.0023927827      0.74238244       0.0014688412
             240         0.36144604       0.0010415639      0.28498296       0.0015611698      0.37420428      0.00078874422
             280          0.1694912      0.00049692838      0.12238234      0.00074605917      0.17956926      0.00034303825
             330        0.076129435      0.00042039774     0.050205891      0.00064969082       0.0826577      0.00028249144
             380        0.035514494      0.00032609736     0.020904163      0.00050660579     0.039637774      0.00021777317
             430        0.015642753      7.4600059e-05    0.0081789812      0.00011243051     0.017896465      5.1356985e-05
             500       0.0026204901      8.2209109e-06    0.0010676902      1.2352256e-05    0.0031270727      5.6832633e-06
             800      7.4302561e-06      5.2809631e-08   5.4699594e-07      7.8569227e-08   9.9496565e-06       3.679688e-08
            6500      7.4302561e-06      5.2809631e-08   5.4699594e-07      7.8569227e-08   9.9496565e-06       3.679688e-08
