               0          1.4474373      0.00016675876       1.1345435      0.00013098322       1.8813242      0.00021647639
              40          3.4030186       0.0002562635       2.6608919      0.00020112249       4.4352823      0.00033290542
              80          3.4976043      0.00025444451       2.7242296      0.00019905864       4.5790333      0.00033169467
             120          2.5155833      0.00020132609       1.9508345       0.0001568534       3.3102607      0.00026370857
             160          1.5047657      0.00013867046       1.1620484      0.00010761584       1.9899879      0.00018249555
             200         0.82970363      8.8881624e-05      0.63835952      6.8761832e-05       1.1021158      0.00011743077
             240         0.44661363      5.5361588e-05      0.34253685      4.2736566e-05      0.59548856      7.3356197e-05
             280         0.22650874      2.9206183e-05      0.17323907      2.2516376e-05      0.30302879      3.8774869e-05
             330         0.10894837      1.6393959e-05     0.083120645      1.2633284e-05      0.14619286      2.1787893e-05
             380         0.05470736      9.4479347e-06     0.041660719      7.2836755e-06     0.073574544      1.2556174e-05
             430        0.025761887      4.3660723e-06     0.019588952      3.3697079e-06     0.034710983      5.7973783e-06
             500       0.0048449107      6.1029247e-07     0.003678036       4.721182e-07    0.0065410294      8.0841173e-07
             800      1.8689082e-05       3.166738e-09   1.4173715e-05      2.4576804e-09   2.5254567e-05      4.1741921e-09
            6500      1.8689082e-05       3.166738e-09   1.4173715e-05      2.4576804e-09   2.5254567e-05      4.1741921e-09
