               0          3.0558084        0.015792428       2.5803984        0.028552522       3.1064835        0.014811588
              40          5.7024392        0.025360858       5.4808564        0.015578107        5.713546        0.023832384
              80          4.9137564        0.026279902       4.6867841        0.016188954       5.0544861         0.04275489
             120          3.1594291        0.021419152       2.9764026        0.013201166       3.4044818         0.03796592
             160          1.7602195        0.014839991       1.6342444       0.0091365816       1.9912573        0.026273841
             200         0.91132763       0.0095622675      0.83934599       0.0058773533       1.0649276          0.0169234
             240         0.46660765       0.0059785432      0.42745517        0.003671635      0.55835888        0.010576629
             280         0.22699356        0.003174986      0.20700052       0.0019441126      0.27712852        0.005621202
             330         0.10775144       0.0018114635     0.096308385       0.0011117585      0.13739219       0.0031950334
             380        0.051285927       0.0010674386     0.045920694      0.00065751883     0.066027431       0.0018697944
             430        0.022799762       0.0004825412       0.0204597      0.00029558377     0.029614562      0.00084935465
             500       0.0038296668      6.8733103e-05    0.0034511374      4.2264384e-05    0.0050754646      0.00012016072
             800      1.0624217e-05      3.6290796e-07   9.8313317e-06      2.2658786e-07   1.4579332e-05      6.2100098e-07
            6500      1.0624217e-05      3.6290796e-07   9.8313317e-06      2.2658786e-07   1.4579332e-05      6.2100098e-07
