#qTcut         xiR=0.5  xiF=0.5              xiR=0.5  xiF=1                xiR=0.5  xiF=2                xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  xiR=2  xiF=0.5                xiR=2  xiF=1                  xiR=2  xiF=2                  µR=xiR*dynamic-scale-4  µF=xiF*dynamic-scale-4
0              786067.94      500.34857      773190.02      481.76476      765095.02      468.74338      715610.33      400.87035      698723.09      385.60078      685791.52      374.15911      647509.60      336.88838      628966.17      323.72365      613755.43      313.19059      
1              786067.94      500.34857      773190.02      481.76476      765095.02      468.74338      715610.33      400.87035      698723.09      385.60078      685791.52      374.15911      647509.60      336.88838      628966.17      323.72365      613755.43      313.19059      
