               0          2.6667169       0.0013107961       2.1931024      0.00095342197       3.2964869       0.0018590919
              40             4.6937       0.0026418555        4.017896       0.0019232504       5.5043362       0.0037325253
              80          4.0682444       0.0028583635       3.5829183        0.002077467       4.5742448       0.0040435235
             120          2.5901307       0.0021360991       2.3332667       0.0015445874       2.8064945       0.0030405977
             160          1.4123983       0.0015579952       1.2960929       0.0011225547        1.480551       0.0022257185
             200         0.72801565       0.0010445318      0.67757156      0.00074944245      0.74696599       0.0013793774
             240         0.37130013      0.00068459698       0.3496146        0.000489744      0.37492224      0.00090093492
             280         0.17956058      0.00032612298      0.17085573      0.00023333891      0.18053554      0.00035827915
             330        0.082949342      0.00026483578     0.079106287      0.00039149741     0.083095689      0.00030085871
             380         0.03991097      0.00020368752     0.037197186      0.00030310709     0.040012924      0.00017934336
             430        0.018069635       4.890937e-05     0.016493282      7.0635928e-05     0.018166414      4.4221441e-05
             500       0.0031668648       5.436572e-06    0.0027849445      7.8205663e-06    0.0032007369      4.9236623e-06
             800      1.0122637e-05      3.5420867e-08   8.0106587e-06      5.0571067e-08   1.0485856e-05      2.8379965e-08
            6500      1.0122637e-05      3.5420867e-08   8.0106587e-06      5.0571067e-08   1.0485856e-05      2.8379965e-08
