               0          2.9985111        0.008560279       2.7838497       0.0057842971       3.1009804        0.012947383
              40          5.3853594        0.014135679       5.0009276       0.0095335609       5.6422862        0.021382725
              80          4.6114176        0.014917654       4.3155095        0.010029126       4.8420041        0.023801196
             120          2.9324353        0.012294505       2.7543536       0.0082238438       3.1047075        0.019664769
             160          1.6101537       0.0085410602       1.5132539       0.0056977778       1.7224594        0.013691366
             200         0.82713034       0.0055125618      0.77896128        0.003667398      0.88913752       0.0088612311
             240         0.42148878       0.0034520428      0.39769514       0.0022932674      0.45466731       0.0055571224
             280         0.20435048       0.0018312798      0.19323823       0.0012120354      0.22103843       0.0029590963
             330        0.094901731       0.0010485297     0.089249233      0.00069464745      0.10438758       0.0016917626
             380        0.045312394      0.00062101307     0.042842199      0.00041197442     0.049709052      0.00099923395
             430        0.020222256      0.00027992789     0.019224117      0.00018491836     0.022119168      0.00045303868
             500       0.0034149212      4.0238394e-05    0.0032848902      2.6633538e-05    0.0037100911      6.4942446e-05
             800      9.7759382e-06      2.1819722e-07   9.7380133e-06      1.9922761e-07   1.0323194e-05      3.4752803e-07
            6500      9.7759382e-06      2.1819722e-07   9.7380133e-06      1.9922761e-07   1.0323194e-05      3.4752803e-07
