               0          2.7982188       0.0015039446       2.2946732       0.0010791599       3.4702826       0.0021657814
              40          4.8590678       0.0028572523       4.1615034        0.002063677       5.6873356       0.0040747894
              80          4.1740431       0.0030391261       3.6874662       0.0021953933       4.6623139       0.0043306414
             120          2.6384302       0.0022799293       2.3898311       0.0016380465       2.8260267       0.0032700177
             160          1.4302173       0.0016555278       1.3226003       0.0011857968       1.4795263       0.0022055156
             200         0.73368236       0.0011076232      0.68942883       0.0007903024      0.74238244       0.0014688412
             240         0.37262796      0.00071956775      0.35485703      0.00051236185      0.37420428      0.00078874422
             280         0.17956926      0.00034303825       0.1694912      0.00049692838      0.18000079      0.00031318674
             330          0.0826577      0.00028249144     0.076129435      0.00042039774     0.083104006       0.0002503511
             380        0.039637774      0.00021777317     0.035514494      0.00032609736     0.040009717      0.00019134679
             430        0.017896465      5.1356985e-05     0.015642753      7.4600059e-05      0.01812673      4.6326121e-05
             500       0.0031270727      5.6832633e-06    0.0026204901      8.2209109e-06    0.0031866085       5.134902e-06
             800      9.9496565e-06       3.679688e-08   7.4302561e-06      5.2809631e-08   1.0455942e-05      2.6432281e-08
            6500      9.9496565e-06       3.679688e-08   7.4302561e-06      5.2809631e-08   1.0455942e-05      2.6432281e-08
