               0         0.78941156       0.0013330709      0.56859983       0.0019199588      0.86317334      0.00095790337
              40          3.3903497       0.0022591035        3.123449       0.0016240336       3.5796438       0.0030451014
              80          4.2586754       0.0024736154       3.7556525       0.0017772888       4.7664253         0.00355314
             120          3.4806087        0.002227641       2.9916382        0.001595976        4.038715       0.0032056961
             160          2.2943351       0.0017457907       1.9358885       0.0012481581        2.728422        0.002515878
             200           1.363944       0.0010914948       1.1347853      0.00078006531       1.6515768       0.0015739173
             240         0.77715421      0.00063919492      0.63970878      0.00045498044       0.9536921      0.00092618845
             280         0.41475254      0.00031055635      0.33816029      0.00022045119      0.51500685      0.00045155781
             330         0.20796726      0.00022902139      0.16816632      0.00015881496      0.26084791       0.0003413794
             380         0.10787533      0.00016977887      0.08664446      0.00011689882      0.13641387      0.00025465376
             430        0.052148417      4.0476974e-05     0.041637869      2.8504781e-05     0.066416985      5.9410549e-05
             500        0.010055007      4.2512025e-06    0.0079626687      2.9903357e-06     0.012933039      6.2600204e-06
             800       3.799322e-05      1.8790019e-08   2.9752655e-05      1.3284458e-08   4.9521531e-05      2.7551107e-08
            6500       3.799322e-05      1.8790019e-08   2.9752655e-05      1.3284458e-08   4.9521531e-05      2.7551107e-08
