               0           3.044173       0.0096533807       2.8478916        0.006400503        3.106441         0.01480951
              40          5.4807862        0.015576003       5.1066564        0.010350997        5.713443        0.023829335
              80          4.6868137        0.016186981       4.3946168          0.0107529       4.9137986        0.026276685
             120          2.9762724        0.013199554       2.7975549       0.0087412092       3.1592183        0.021416547
             160          1.6341048       0.0091351618       1.5349291       0.0060364466       1.7599966        0.014837708
             200         0.83930396       0.0058762523      0.78917066       0.0038745303      0.91126065       0.0095605054
             240         0.42736477       0.0036707284      0.40238615       0.0024174822      0.46646222       0.0059771042
             280         0.20699982       0.0019437064       0.1952484       0.0012757593      0.22699224       0.0031743531
             330        0.096311135       0.0011113795     0.090194719      0.00073042939      0.10775576       0.0018108618
             380        0.045898769      0.00065714514     0.043220771      0.00043268856     0.051250629       0.0010668408
             430        0.020471363      0.00029537147      0.01937482      0.00019365216     0.022818683      0.00048220175
             500       0.0034527473      4.2219926e-05    0.0033045569      2.7754239e-05    0.0038322289      6.8661783e-05
             800      9.8307406e-06      2.2625023e-07   9.7626417e-06      2.0617284e-07   1.0623047e-05      3.6234649e-07
            6500      9.8307406e-06      2.2625023e-07   9.7626417e-06      2.0617284e-07   1.0623047e-05      3.6234649e-07
