#qTcut         xiR=0.5  xiF=0.5              xiR=0.5  xiF=1                xiR=0.5  xiF=2                xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  xiR=2  xiF=0.5                xiR=2  xiF=1                  xiR=2  xiF=2                  µR=xiR*dynamic-scale-4  µF=xiF*dynamic-scale-4
0              568806.36      440.54599      532660.72      418.44666      499715.20      397.26385      472137.72      363.71691      442110.98      345.48417      414746.94      328.00481      398181.25      305.35716      372840.82      290.05896      349750.60      275.39088      
1              568806.36      440.54599      532660.72      418.44666      499715.20      397.26385      472137.72      363.71691      442110.98      345.48417      414746.94      328.00481      398181.25      305.35716      372840.82      290.05896      349750.60      275.39088      
